customer_id,gender,age,city_tier,signup_date,acquisition_channel
545,Female,36.0,Tier 3,2024-08-30,Referral
546,Male,26.0,Tier 2,2024-11-04,Referral
547,Male,41.0,Tier 2,2024-09-15,Organic
548,Female,57.0,Tier 1,2023-12-05,Email
549,Female,27.0,Tier 1,2024-01-22,Email
550,Female,38.0,Tier 2,2023-11-07,Referral
551,Female,17.0,Tier 2,2024-11-27,Organic
552,Female,39.0,Tier 2,2024-08-25,Organic
553,Female,26.0,Tier 3,2023-06-06,Referral
554,Female,28.0,Tier 3,2023-02-28,Referral
555,Female,23.0,Tier 1,2023-08-25,Referral
556,Male,42.0,Tier 3,2024-02-03,Email
557,Male,,Tier 2,2024-12-20,Referral
558,Male,35.0,Tier 2,2023-05-30,Organic
559,Female,26.0,Tier 1,2024-01-02,Referral
560,Female,50.0,Tier 2,2023-03-20,Organic
561,Female,27.0,Tier 3,2023-03-11,Organic
562,Male,13.0,Tier 2,2023-03-23,Ads
563,Male,39.0,Tier 2,2023-12-20,Organic
564,Male,23.0,Tier 1,2024-03-27,Ads
565,Male,44.0,Tier 1,2025-01-05,Referral
566,Female,31.0,Tier 1,2024-05-27,Ads
567,Male,41.0,Tier 1,2024-10-22,Email
568,Male,49.0,Tier 2,2024-10-06,Email
569,Female,22.0,Tier 1,2024-04-13,Email
570,Male,29.0,Tier 2,2023-03-07,Referral
571,Female,34.0,Tier 1,2024-12-22,Organic
572,Female,50.0,Tier 1,2023-08-28,Email
573,Male,28.0,Tier 1,2024-03-10,Ads
574,Female,29.0,Tier 3,2024-11-18,Referral
575,Female,39.0,Tier 1,2023-06-08,Referral
576,Female,29.0,Tier 1,2024-04-08,Ads
577,Male,36.0,Tier 3,2023-12-10,Ads
578,Female,19.0,Tier 3,2024-09-04,Referral
579,Female,57.0,Tier 2,2023-08-21,Referral
580,Male,21.0,Tier 1,2023-09-02,Organic
581,Male,31.0,Tier 1,2025-01-24,Referral
582,Other,34.0,Tier 3,2023-10-18,Ads
583,Female,54.0,Tier 3,2024-09-29,Referral
584,Male,21.0,Tier 2,2024-10-10,Referral
585,Female,,Tier 1,2023-02-17,Ads
586,Male,42.0,Tier 1,2024-07-02,Organic
587,Male,39.0,Tier 1,2023-10-23,Referral
588,Male,25.0,Tier 2,2025-02-03,Email
589,Male,40.0,Tier 1,2023-03-17,Email
590,Male,27.0,Tier 3,2023-07-16,Ads
591,Male,47.0,Tier 1,2023-04-12,Ads
592,Female,25.0,Tier 2,2023-06-11,Ads
593,Male,33.0,Tier 1,2025-01-03,Email
594,Male,,Tier 2,2023-08-13,Ads
595,Female,25.0,Tier 1,2024-10-26,Email
596,Male,42.0,Tier 2,2024-09-24,Organic
597,Female,40.0,Tier 2,2024-06-12,Ads
598,Male,47.0,Tier 1,2023-12-26,Referral
599,Male,17.0,Tier 3,2023-03-31,Organic
600,Male,45.0,Tier 2,2024-01-05,Email
601,Male,60.0,Tier 3,2024-01-28,Ads
602,Male,30.0,Tier 3,2024-12-25,Referral
603,Male,,Tier 3,2024-01-20,Email
604,Male,32.0,Tier 1,2025-01-29,Organic
605,Male,21.0,Tier 1,2023-09-19,Referral
606,Male,31.0,Tier 3,2023-12-28,Organic
607,Male,45.0,Tier 1,2023-11-14,Ads
608,Male,26.0,Tier 1,2023-05-12,Referral
609,Female,28.0,Tier 2,2024-05-13,Ads
610,Female,40.0,Tier 1,2024-08-01,Email
611,Male,35.0,Tier 2,2023-09-01,Email
612,Female,40.0,Tier 3,2023-08-11,Organic
613,Female,37.0,Tier 2,2023-12-18,Ads
614,Male,39.0,Tier 1,2024-11-03,Ads
615,Female,30.0,Tier 1,2025-01-30,Referral
616,Female,37.0,Tier 1,2024-11-11,Email
617,Male,25.0,Tier 1,2023-10-20,Ads
618,Male,47.0,Tier 1,2023-02-14,Ads
619,Female,28.0,Tier 1,2023-05-31,Ads
620,Female,46.0,Tier 2,2024-09-29,Email
621,Male,32.0,Tier 2,2024-01-24,Email
622,Male,37.0,Tier 3,2025-01-28,Email
623,Male,,Tier 2,2024-06-01,Organic
624,Female,24.0,Tier 1,2024-05-22,Email
625,Female,17.0,Tier 2,2023-05-08,Email
626,Male,24.0,Tier 2,2023-12-23,Email
627,Male,31.0,Tier 1,2024-04-17,Referral
628,Female,37.0,Tier 2,2023-06-15,Referral
629,Male,45.0,Tier 1,2023-03-28,Ads
630,Male,30.0,Tier 1,2024-09-29,Referral
631,Female,26.0,Tier 3,2024-10-11,Organic
632,Female,20.0,Tier 3,2023-12-30,Organic
633,Female,39.0,Tier 2,2024-09-03,Ads
634,Female,48.0,Tier 2,2024-05-08,Ads
635,Male,47.0,Tier 3,2024-10-31,Organic
636,Male,42.0,Tier 3,2023-05-09,Organic
637,Female,41.0,Tier 1,2024-09-10,Organic
638,Male,51.0,Tier 2,2024-02-27,Ads
639,Male,38.0,Tier 1,2023-10-21,Organic
640,Male,41.0,Tier 1,2023-08-22,Ads
641,Male,31.0,Tier 1,2023-06-09,Organic
642,Male,21.0,Tier 2,2023-06-22,Organic
643,Male,28.0,Tier 3,2023-09-08,Referral
644,Male,34.0,Tier 3,2025-01-28,Organic
645,Male,35.0,Tier 1,2024-07-17,Ads
646,Female,54.0,Tier 2,2023-05-22,Organic
647,Female,35.0,Tier 1,2023-04-05,Email
648,Female,46.0,Tier 1,2023-03-14,Referral
649,Female,30.0,Tier 3,2024-11-14,Organic
650,Female,31.0,Tier 1,2023-06-27,Organic
651,Male,,Tier 2,2023-09-10,Email
652,Female,27.0,Tier 1,2024-04-07,Email
653,Female,,Tier 1,2023-08-29,Email
654,Female,35.0,Tier 2,2025-01-28,Email
655,Male,44.0,Tier 1,2024-09-02,Email
656,Male,36.0,Tier 1,2023-08-21,Email
657,Male,31.0,Tier 1,2023-10-21,Organic
658,Male,56.0,Tier 2,2023-09-05,Ads
659,Female,34.0,Tier 3,2023-07-14,Organic
660,Female,46.0,Tier 3,2024-07-02,Organic
661,Male,30.0,Tier 3,2023-06-30,Organic
662,Other,42.0,Tier 3,2024-12-04,Referral
663,Female,44.0,Tier 3,2023-06-09,Ads
664,Male,37.0,Tier 2,2024-12-08,Ads
665,Male,11.0,Tier 2,2023-02-08,Referral
666,Male,,Tier 1,2023-12-26,Ads
667,Male,47.0,Tier 3,2024-03-14,Referral
668,Male,40.0,Tier 1,2024-01-23,Organic
669,Male,39.0,Tier 1,2023-06-07,Ads
670,Male,17.0,Tier 3,2025-01-12,Organic
671,Male,27.0,Tier 1,2024-02-04,Email
672,Female,39.0,Tier 3,2024-04-09,Organic
673,Male,39.0,Tier 2,2023-09-06,Ads
674,Female,47.0,Tier 1,2024-09-11,Organic
675,Male,33.0,Tier 2,2024-02-13,Organic
676,Other,39.0,Tier 3,2024-12-06,Referral
677,Male,35.0,Tier 1,2023-06-11,Ads
678,Male,25.0,Tier 2,2023-09-11,Organic
679,Other,12.0,Tier 3,2023-03-31,Referral
680,Female,39.0,Tier 1,2023-10-08,Ads
681,Female,36.0,Tier 1,2023-08-26,Email
682,Male,28.0,Tier 1,2024-06-16,Organic
683,Male,18.0,Tier 1,2024-12-21,Organic
684,Female,41.0,Tier 1,2024-11-18,Organic
685,Female,32.0,Tier 2,2024-08-18,Organic
686,Female,40.0,Tier 1,2024-02-14,Organic
687,Female,53.0,Tier 3,2024-10-01,Email
688,Male,13.0,Tier 1,2024-04-10,Email
689,Female,28.0,Tier 1,2024-12-19,Ads
690,Male,32.0,Tier 2,2024-09-17,Ads
691,Male,49.0,Tier 3,2023-11-30,Referral
692,Male,18.0,Tier 2,2024-04-16,Referral
693,Female,54.0,Tier 1,2024-08-28,Referral
694,Male,36.0,Tier 3,2024-04-26,Email
695,Male,34.0,Tier 1,2024-01-15,Ads
696,Female,33.0,Tier 1,2023-05-22,Ads
697,Male,30.0,Tier 1,2024-01-16,Email
698,Female,45.0,Tier 2,2024-05-28,Ads
699,Male,24.0,Tier 1,2023-05-14,Organic
700,Female,38.0,Tier 2,2024-07-14,Ads
701,Female,31.0,Tier 2,2024-09-16,Ads
702,Male,27.0,Tier 3,2023-12-01,Organic
703,Male,60.0,Tier 1,2023-02-21,Referral
704,Male,39.0,Tier 1,2023-07-12,Referral
705,Male,41.0,Tier 1,2023-08-03,Referral
706,Other,46.0,Tier 1,2024-09-22,Email
707,Male,20.0,Tier 2,2024-09-04,Organic
708,Female,52.0,Tier 2,2024-09-16,Organic
709,Male,9.0,Tier 2,2023-03-31,Email
710,Female,27.0,Tier 3,2024-03-05,Organic
711,Female,30.0,Tier 3,2024-03-29,Ads
712,Female,40.0,Tier 1,2023-03-03,Referral
713,Male,37.0,Tier 3,2025-01-18,Organic
714,Male,33.0,Tier 1,2024-06-12,Organic
715,Male,34.0,Tier 2,2023-04-03,Referral
716,Female,25.0,Tier 2,2023-11-17,Email
717,Female,20.0,Tier 3,2024-03-13,Referral
718,Other,42.0,Tier 1,2023-10-11,Email
719,Male,41.0,Tier 2,2024-03-02,Email
720,Female,50.0,Tier 3,2024-08-08,Ads
721,Female,27.0,Tier 2,2024-05-17,Referral
722,Male,,Tier 2,2024-07-29,Organic
723,Male,32.0,Tier 1,2024-02-10,Email
724,Female,46.0,Tier 1,2024-05-30,Ads
725,Female,45.0,Tier 3,2023-12-14,Referral
726,Female,37.0,Tier 2,2024-09-19,Email
727,Male,31.0,Tier 2,2024-05-01,Ads
728,Female,44.0,Tier 1,2023-07-12,Organic
729,Male,41.0,Tier 1,2023-10-20,Email
730,Male,28.0,Tier 1,2024-09-13,Email
731,Male,21.0,Tier 1,2024-12-01,Organic
732,Female,32.0,Tier 1,2023-07-17,Organic
733,Female,50.0,Tier 1,2023-03-26,Organic
734,Female,46.0,Tier 2,2023-05-30,Email
735,Male,23.0,Tier 2,2025-01-23,Ads
736,Female,23.0,Tier 1,2024-03-07,Ads
737,Male,47.0,Tier 2,2024-08-29,Organic
738,Female,23.0,Tier 3,2023-10-25,Ads
739,Male,40.0,Tier 1,2024-05-07,Organic
740,Male,,Tier 3,2023-07-12,Organic
741,Male,51.0,Tier 3,2024-10-12,Referral
742,Male,27.0,Tier 1,2024-03-28,Ads
743,Female,,Tier 1,2024-07-21,Email
744,Female,36.0,Tier 1,2023-04-22,Referral
745,Male,37.0,Tier 2,2024-12-21,Organic
746,Female,15.0,Tier 1,2023-08-21,Referral
747,Male,12.0,Tier 1,2023-06-17,Organic
748,Female,32.0,Tier 2,2024-11-17,Organic
749,Female,37.0,Tier 1,2024-09-01,Organic
750,Female,23.0,Tier 3,2025-01-05,Ads
751,Male,,Tier 1,2023-09-23,Organic
752,Female,40.0,Tier 3,2025-02-01,Organic
753,Female,40.0,Tier 1,2024-02-04,Ads
754,Male,33.0,Tier 1,2023-10-09,Ads
755,Male,42.0,Tier 1,2023-12-18,Organic
756,Female,23.0,Tier 3,2023-09-29,Ads
757,Female,31.0,Tier 1,2024-01-14,Email
758,Female,51.0,Tier 2,2023-04-29,Email
759,Female,35.0,Tier 3,2024-09-06,Organic
760,Female,,Tier 2,2024-04-17,Referral
761,Male,58.0,Tier 1,2024-02-05,Ads
762,Male,21.0,Tier 3,2023-06-26,Referral
763,Male,42.0,Tier 3,2024-03-21,Email
764,Female,51.0,Tier 1,2024-04-20,Organic
765,Male,31.0,Tier 2,2024-06-09,Email
766,Female,43.0,Tier 3,2023-11-13,Ads
767,Female,25.0,Tier 3,2024-07-19,Ads
768,Female,28.0,Tier 1,2024-05-12,Organic
769,Male,38.0,Tier 3,2024-09-17,Ads
770,Female,42.0,Tier 1,2024-01-10,Ads
771,Male,46.0,Tier 1,2024-04-18,Ads
772,Female,50.0,Tier 1,2024-10-07,Referral
773,Male,34.0,Tier 1,2024-11-22,Organic
774,Male,46.0,Tier 2,2024-11-27,Organic
775,Female,31.0,Tier 2,2024-02-11,Organic
776,Male,44.0,Tier 1,2025-01-30,Ads
777,Male,37.0,Tier 1,2023-11-18,Ads
778,Female,39.0,Tier 1,2023-04-08,Ads
779,Female,39.0,Tier 3,2024-08-05,Organic
780,Female,18.0,Tier 3,2023-04-23,Referral
781,Female,23.0,Tier 1,2025-01-04,Email
782,Female,,Tier 3,2023-03-25,Organic
783,Male,18.0,Tier 1,2025-01-12,Organic
784,Male,43.0,Tier 2,2024-05-07,Referral
785,Male,43.0,Tier 3,2025-01-14,Email
786,Female,38.0,Tier 1,2023-04-13,Email
787,Female,23.0,Tier 2,2023-07-02,Ads
788,Male,48.0,Tier 1,2023-12-31,Email
789,Male,55.0,Tier 1,2023-11-12,Ads
790,Female,36.0,Tier 2,2023-12-05,Organic
791,Male,40.0,Tier 3,2023-05-03,Referral
792,Female,37.0,Tier 1,2023-12-31,Organic
793,Female,40.0,Tier 3,2023-10-25,Email
794,Female,33.0,Tier 3,2023-03-23,Organic
795,Male,34.0,Tier 1,2024-11-10,Referral
796,Female,44.0,Tier 1,2023-07-29,Referral
797,Female,58.0,Tier 2,2023-05-11,Ads
798,Female,20.0,Tier 2,2023-03-21,Organic
799,Female,33.0,Tier 1,2024-06-19,Referral
800,Female,23.0,Tier 3,2023-05-09,Referral
801,Female,50.0,Tier 2,2024-12-27,Referral
802,Male,29.0,Tier 1,2024-12-26,Referral
803,Female,20.0,Tier 2,2023-02-15,Email
804,Female,41.0,Tier 1,2024-02-02,Organic
805,Male,52.0,Tier 1,2024-08-26,Organic
806,Female,41.0,Tier 3,2023-03-23,Organic
807,Female,37.0,Tier 3,2024-04-01,Email
808,Female,39.0,Tier 1,2024-10-02,Email
809,Male,49.0,Tier 2,2023-05-12,Referral
810,Male,26.0,Tier 2,2023-02-14,Email
811,Other,33.0,Tier 1,2024-04-23,Ads
812,Female,30.0,Tier 1,2023-10-20,Email
813,Male,23.0,Tier 2,2023-02-22,Referral
814,Female,31.0,Tier 2,2024-11-02,Organic
815,Female,46.0,Tier 1,2025-01-17,Email
816,Female,40.0,Tier 1,2024-02-23,Organic
817,Female,41.0,Tier 1,2023-04-23,Organic
818,Male,36.0,Tier 1,2024-04-01,Ads
819,Male,40.0,Tier 2,2023-09-14,Ads
820,Male,26.0,Tier 1,2023-11-10,Email
821,Female,31.0,Tier 1,2024-04-20,Organic
822,Male,36.0,Tier 3,2023-05-01,Referral
823,Male,37.0,Tier 1,2023-09-16,Organic
824,Male,38.0,Tier 1,2024-01-24,Organic
825,Female,33.0,Tier 3,2023-06-27,Ads
826,Female,31.0,Tier 2,2023-08-11,Ads
827,Male,66.0,Tier 2,2024-12-07,Ads
828,Male,44.0,Tier 1,2024-07-27,Ads
829,Female,39.0,Tier 1,2023-02-25,Email
830,Male,32.0,Tier 2,2023-10-30,Email
831,Male,30.0,Tier 2,2024-01-04,Organic
832,Male,33.0,Tier 1,2024-04-30,Email
833,Male,37.0,Tier 1,2024-06-14,Referral
834,Male,16.0,Tier 3,2024-02-24,Organic
835,Female,19.0,Tier 1,2024-12-07,Organic
836,Male,28.0,Tier 1,2023-12-03,Referral
837,Female,37.0,Tier 1,2023-09-13,Organic
838,Male,32.0,Tier 3,2023-11-29,Referral
839,Female,49.0,Tier 3,2024-07-02,Ads
840,Female,20.0,Tier 2,2024-01-08,Ads
841,Male,27.0,Tier 1,2024-12-18,Ads
842,Female,50.0,Tier 1,2023-06-24,Referral
843,Male,36.0,Tier 1,2023-04-09,Email
844,Other,43.0,Tier 2,2024-02-27,Email
845,Male,55.0,Tier 2,2024-01-04,Organic
846,Male,28.0,Tier 3,2023-12-17,Ads
847,Male,34.0,Tier 1,2024-08-13,Ads
848,Other,32.0,Tier 2,2024-11-27,Organic
849,Female,15.0,Tier 2,2024-03-31,Ads
850,Female,31.0,Tier 1,2024-12-24,Ads
851,Male,43.0,Tier 1,2024-09-23,Referral
852,Female,40.0,Tier 2,2024-09-08,Organic
853,Male,41.0,Tier 3,2024-01-28,Referral
854,Female,31.0,Tier 1,2024-07-11,Ads
855,Male,28.0,Tier 3,2024-12-13,Ads
856,Male,47.0,Tier 2,2023-12-10,Organic
857,Male,30.0,Tier 1,2024-01-09,Ads
858,Male,37.0,Tier 1,2023-12-21,Email
859,Female,36.0,Tier 1,2023-10-28,Referral
860,Male,49.0,Tier 1,2024-05-17,Referral
861,Female,44.0,Tier 1,2024-02-03,Email
862,Male,22.0,Tier 1,2023-03-28,Organic
863,Female,23.0,Tier 3,2023-10-12,Organic
864,Male,40.0,Tier 2,2023-09-20,Ads
865,Male,34.0,Tier 2,2025-01-18,Organic
866,Female,30.0,Tier 1,2025-01-16,Email
867,Male,45.0,Tier 1,2023-05-25,Organic
868,Male,36.0,Tier 1,2024-11-01,Ads
869,Female,35.0,Tier 3,2025-01-20,Email
870,Female,42.0,Tier 1,2024-01-14,Ads
871,Male,31.0,Tier 1,2024-08-19,Referral
872,Male,50.0,Tier 2,2023-12-08,Referral
873,Female,27.0,Tier 2,2023-02-17,Organic
874,Male,41.0,Tier 3,2023-10-17,Email
875,Male,49.0,Tier 1,2023-03-13,Email
876,Male,21.0,Tier 1,2023-07-22,Email
877,Female,31.0,Tier 2,2024-11-18,Ads
878,Female,,Tier 2,2023-08-29,Email
879,Male,46.0,Tier 1,2023-03-03,Organic
880,Male,33.0,Tier 1,2024-04-02,Referral
881,Male,27.0,Tier 2,2024-10-30,Organic
882,Female,44.0,Tier 3,2024-02-15,Referral
883,Male,46.0,Tier 2,2023-04-21,Referral
884,Male,23.0,Tier 3,2023-07-05,Organic
885,Female,22.0,Tier 2,2023-10-20,Referral
886,Male,37.0,Tier 1,2023-08-31,Referral
887,Female,41.0,Tier 1,2023-08-24,Ads
888,Male,32.0,Tier 2,2024-12-07,Organic
889,Male,41.0,Tier 1,2025-01-01,Organic
890,Male,27.0,Tier 2,2023-02-26,Organic
891,Female,13.0,Tier 2,2024-10-14,Referral
892,Female,30.0,Tier 3,2024-01-25,Email
893,Female,35.0,Tier 2,2024-11-10,Email
894,Male,32.0,Tier 1,2023-05-09,Referral
895,Female,23.0,Tier 1,2023-04-09,Email
896,Male,16.0,Tier 1,2024-12-28,Email
897,Male,29.0,Tier 3,2024-11-10,Referral
898,Female,43.0,Tier 1,2023-09-20,Organic
899,Male,47.0,Tier 3,2023-05-25,Ads
900,Male,46.0,Tier 3,2024-07-06,Organic
901,Male,26.0,Tier 2,2024-12-19,Organic
902,Male,23.0,Tier 1,2024-07-17,Organic
903,Male,39.0,Tier 1,2024-02-22,Ads
904,Female,41.0,Tier 1,2024-04-03,Organic
905,Male,,Tier 1,2024-10-06,Email
906,Female,,Tier 1,2024-01-31,Ads
907,Female,26.0,Tier 1,2023-05-12,Email
908,Male,34.0,Tier 2,2023-06-10,Ads
909,Male,39.0,Tier 1,2024-11-03,Email
910,Male,42.0,Tier 1,2023-04-01,Organic
911,Female,36.0,Tier 2,2024-05-06,Organic
912,Male,38.0,Tier 3,2023-05-01,Organic
913,Female,35.0,Tier 2,2024-09-06,Email
914,Male,41.0,Tier 1,2023-05-27,Email
915,Female,38.0,Tier 2,2024-03-29,Referral
916,Male,35.0,Tier 2,2023-08-28,Email
917,Male,32.0,Tier 3,2023-05-08,Ads
918,Female,35.0,Tier 1,2023-04-13,Organic
919,Female,39.0,Tier 3,2023-05-25,Ads
920,Male,37.0,Tier 1,2024-12-20,Referral
921,Female,38.0,Tier 3,2023-09-07,Referral
922,Female,48.0,Tier 1,2024-12-29,Email
923,Female,,Tier 3,2024-04-22,Organic
924,Female,28.0,Tier 3,2023-10-30,Ads
925,Male,43.0,Tier 1,2023-11-05,Referral
926,Male,21.0,Tier 3,2023-12-23,Referral
927,Male,24.0,Tier 1,2023-07-11,Ads
928,Female,38.0,Tier 1,2024-09-09,Referral
929,Female,40.0,Tier 1,2024-03-16,Ads
930,Male,22.0,Tier 3,2025-01-05,Organic
931,Male,31.0,Tier 1,2023-06-16,Email
932,Female,28.0,Tier 2,2024-05-24,Ads
933,Other,30.0,Tier 2,2023-07-05,Organic
934,Female,44.0,Tier 3,2024-08-03,Ads
935,Male,42.0,Tier 2,2024-10-12,Referral
936,Male,34.0,Tier 1,2024-08-28,Organic
937,Male,29.0,Tier 1,2023-12-10,Ads
938,Female,21.0,Tier 1,2023-08-16,Organic
939,Male,49.0,Tier 2,2024-07-02,Ads
940,Female,40.0,Tier 1,2023-03-19,Ads
941,Male,27.0,Tier 1,2023-08-13,Organic
942,Female,42.0,Tier 3,2023-02-26,Organic
943,Female,34.0,Tier 1,2024-01-01,Organic
944,Female,32.0,Tier 2,2024-09-07,Referral
945,Male,39.0,Tier 1,2024-10-26,Email
946,Male,27.0,Tier 1,2023-04-02,Ads
947,Male,31.0,Tier 1,2024-06-01,Ads
948,Female,36.0,Tier 1,2023-09-08,Organic
949,Female,30.0,Tier 3,2023-02-22,Ads
950,Female,41.0,Tier 1,2023-06-12,Email
951,Female,53.0,Tier 1,2023-10-16,Email
952,Female,27.0,Tier 2,2025-02-03,Ads
953,Male,18.0,Tier 2,2024-02-21,Ads
954,Female,,Tier 2,2023-03-09,Organic
955,Male,33.0,Tier 3,2024-01-24,Email
956,Male,28.0,Tier 2,2025-01-11,Ads
957,Female,37.0,Tier 1,2023-03-10,Email
958,Male,36.0,Tier 3,2023-04-21,Ads
959,Male,18.0,Tier 2,2024-08-09,Referral
960,Female,16.0,Tier 1,2023-06-04,Email
961,Male,37.0,Tier 1,2025-01-11,Referral
962,Female,36.0,Tier 1,2024-10-08,Organic
963,Male,30.0,Tier 1,2023-12-15,Email
964,Male,18.0,Tier 1,2024-05-15,Ads
965,Male,39.0,Tier 1,2024-04-30,Ads
966,Male,47.0,Tier 3,2023-11-12,Referral
967,Female,,Tier 3,2023-12-18,Email
968,Male,26.0,Tier 2,2024-07-29,Email
969,Female,35.0,Tier 3,2024-01-09,Email
970,Male,21.0,Tier 1,2023-08-02,Organic
971,Female,45.0,Tier 3,2024-04-23,Email
972,Female,35.0,Tier 2,2023-05-05,Organic
973,Female,17.0,Tier 1,2024-01-11,Ads
974,Male,31.0,Tier 1,2024-04-06,Referral
975,Male,39.0,Tier 1,2024-12-07,Referral
976,Male,31.0,Tier 1,2025-01-01,Email
977,Female,32.0,Tier 1,2023-08-11,Referral
978,Male,22.0,Tier 1,2024-05-22,Email
979,Female,40.0,Tier 1,2024-12-15,Ads
980,Female,28.0,Tier 1,2024-10-22,Ads
981,Male,13.0,Tier 3,2024-02-26,Ads
982,Female,31.0,Tier 1,2024-10-08,Referral
983,Male,44.0,Tier 1,2024-12-15,Email
984,Male,31.0,Tier 2,2023-07-06,Organic
985,Female,52.0,Tier 3,2023-03-10,Ads
986,Female,39.0,Tier 1,2024-01-23,Ads
987,Female,38.0,Tier 3,2024-10-20,Organic
988,Male,33.0,Tier 1,2024-04-09,Organic
989,Male,34.0,Tier 1,2024-01-01,Referral
990,Female,32.0,Tier 1,2024-11-30,Ads
991,Female,31.0,Tier 2,2023-08-28,Referral
992,Female,40.0,Tier 1,2023-08-09,Ads
993,Male,25.0,Tier 2,2024-11-28,Referral
994,Female,24.0,Tier 1,2023-11-08,Referral
995,Male,23.0,Tier 2,2024-04-17,Organic
996,Male,,Tier 1,2024-06-11,Email
997,Female,40.0,Tier 1,2023-10-11,Email
998,Male,38.0,Tier 2,2024-08-02,Email
999,Female,24.0,Tier 2,2023-12-03,Ads
1000,Male,41.0,Tier 1,2023-09-25,Organic
1001,Male,33.0,Tier 3,2023-10-27,Organic
1002,Female,37.0,Tier 2,2023-09-03,Organic
1003,Female,25.0,Tier 1,2023-07-08,Ads
1004,Female,36.0,Tier 3,2023-06-06,Referral
1005,Female,30.0,Tier 2,2024-06-27,Referral
1006,Female,27.0,Tier 1,2024-02-01,Email
1007,Female,42.0,Tier 1,2024-12-11,Email
1008,Female,19.0,Tier 2,2023-05-20,Ads
1009,Male,40.0,Tier 1,2024-06-12,Ads
1010,Female,41.0,Tier 1,2023-11-09,Email
1011,Male,26.0,Tier 1,2023-12-10,Referral
1012,Other,26.0,Tier 2,2024-01-05,Referral
1013,Female,,Tier 1,2024-10-23,Organic
1014,Male,37.0,Tier 3,2023-05-15,Email
1015,Female,,Tier 1,2023-05-03,Email
1016,Female,39.0,Tier 1,2024-03-03,Referral
1017,Male,52.0,Tier 2,2023-07-10,Organic
1018,Female,29.0,Tier 2,2024-07-19,Email
1019,Female,17.0,Tier 1,2024-07-27,Referral
1020,Male,43.0,Tier 1,2023-11-08,Referral
1021,Female,51.0,Tier 1,2023-07-12,Referral
1022,Male,38.0,Tier 2,2023-03-17,Organic
1023,Female,24.0,Tier 1,2023-12-26,Organic
1024,Other,33.0,Tier 2,2024-01-22,Referral
1025,Female,23.0,Tier 2,2023-07-29,Organic
1026,Male,41.0,Tier 1,2023-10-11,Organic
1027,Female,21.0,Tier 1,2025-01-24,Organic
1028,Female,31.0,Tier 1,2024-03-15,Organic
1029,Male,24.0,Tier 1,2023-08-22,Ads
1030,Female,36.0,Tier 2,2024-10-29,Email
1031,Male,31.0,Tier 2,2024-08-12,Email
1032,Female,36.0,Tier 2,2025-01-27,Organic
1033,Male,35.0,Tier 1,2023-06-15,Referral
1034,Male,25.0,Tier 3,2024-02-28,Email
1035,Male,41.0,Tier 1,2023-12-25,Organic
1036,Female,34.0,Tier 1,2023-06-14,Email
1037,Male,25.0,Tier 2,2023-04-19,Referral
1038,Female,57.0,Tier 3,2024-05-22,Organic
1039,Male,39.0,Tier 1,2023-07-25,Referral
1040,Male,33.0,Tier 2,2023-09-26,Email
1041,Female,49.0,Tier 3,2024-07-02,Ads
1042,Female,53.0,Tier 2,2024-12-21,Referral
1043,Male,33.0,Tier 1,2024-01-09,Organic
1044,Female,38.0,Tier 3,2024-01-16,Organic
1045,Female,25.0,Tier 2,2024-11-23,Referral
1046,Female,33.0,Tier 2,2023-12-17,Ads
1047,Male,33.0,Tier 2,2024-09-22,Email
1048,Male,36.0,Tier 3,2024-03-06,Email
1049,Female,38.0,Tier 1,2024-08-04,Email
1050,Male,40.0,Tier 1,2024-06-10,Email
1051,Female,37.0,Tier 1,2023-07-22,Email
1052,Female,22.0,Tier 1,2024-05-09,Organic
1053,Female,25.0,Tier 1,2024-03-08,Organic
1054,Female,29.0,Tier 2,2023-12-30,Referral
1055,Other,32.0,Tier 1,2023-11-10,Referral
1056,Male,45.0,Tier 2,2024-09-05,Email
1057,Female,23.0,Tier 3,2024-06-16,Email
1058,Male,31.0,Tier 1,2023-07-12,Email
1059,Male,44.0,Tier 3,2025-01-06,Ads
1060,Female,32.0,Tier 1,2024-01-18,Referral
1061,Female,39.0,Tier 3,2024-01-20,Organic
1062,Other,33.0,Tier 3,2024-12-30,Email
1063,Female,37.0,Tier 1,2024-04-04,Referral
1064,Male,32.0,Tier 1,2023-06-02,Ads
1065,Male,,Tier 1,2024-09-02,Ads
1066,Female,19.0,Tier 3,2023-12-24,Email
1067,Male,31.0,Tier 3,2024-06-30,Organic
1068,Male,37.0,Tier 1,2023-05-27,Referral
1069,Male,40.0,Tier 2,2024-04-29,Organic
1070,Male,49.0,Tier 1,2024-11-20,Email
1071,Male,31.0,Tier 1,2023-07-31,Email
1072,Male,49.0,Tier 3,2023-11-19,Ads
1073,Male,28.0,Tier 1,2023-03-15,Ads
1074,Male,48.0,Tier 3,2024-06-18,Referral
1075,Other,43.0,Tier 3,2023-12-30,Email
1076,Male,25.0,Tier 3,2023-04-17,Email
1077,Male,38.0,Tier 1,2024-12-19,Referral
1078,Female,34.0,Tier 1,2023-11-15,Organic
1079,Male,41.0,Tier 1,2024-01-24,Ads
1080,Female,32.0,Tier 2,2023-12-20,Email
1081,Female,31.0,Tier 2,2024-01-04,Email
1082,Male,48.0,Tier 1,2024-02-10,Organic
1083,Male,34.0,Tier 2,2024-08-23,Organic
1084,Female,43.0,Tier 1,2024-03-22,Organic
1085,Female,32.0,Tier 1,2023-07-03,Ads
